Device Info,Time,Longitude,Latitude,IMEI,EnvT_t,EngDa_tiEngOn,GlbDa_lTotDst,FlSys_dvolFlCons,FBR_qArr_[0],FBR_qArr_[1],FBR_qArr_[2],FBR_qArr_[3],FBR_qArr_[4],FBR_qArr_[5],DIUMPR_rValRatMin_[7],AFS_dm,AirCtl_mActVal_mp,EGRVlv_rAct,Air_tCACDs,Air_pIntkVUs,PCR_pActVal_mp,CEngDsT_t,APP_rFlt_mp,Epm_nEng,VehV_v,InjCtl_qSetUnBal,TCD_tqPahSet_f,CoETS_stCurrLimActive,Rail_pSetPoint,RailP_pFlt,MeUn_iActFlt,PRV_st,CoEOM_stOpModeAct,Exh_tOxiCatUs,Exh_tPFltUs,ETCtl_dmFuOpnLop,ETCtl_st,ETCtl_dmFuStFdbk,ETCtl_tObsvrCor,DPM_rSV,HCIMon_dqAct,ETCtl_tAdpnCatDs,ETCtl_tOutrDes,PFltPOp_stEngPOp,ASMod_dmSotEngNrm2_mp,ASMod_dmSotEngNrm_mp,PFltLd_dmSotSimRgnNO2_mp,PFltLd_dmSotSimRgnThr_mp,PFltLd_dmSotSim,PFltLd_mSotSim,PFltLd_mSot,ASMod_dmEGFld_[0],EGRClg_etaCalc_mp,CAClg_etaCalcB2_mp,Exh_pFltPPFltDiff,Exh_iPPDsIDEFild,ChrSet_facDynDetnBoostP_mp,ChrSet_facPrioLamO2Wght_mp,InjCrv_phiMI1Des,Exh_tAdapTOxiCatUs,Exh_tAdapTPFltUs,HCICtl_stInjOn,ETCtl_tBrickLstMdl_mp,PFlt_tOutrDes,CoHCI_st,HCIMon_pAbsHDVDsP,HCIMon_pAbsHDVUsP,DPM_tFltHDVUsT,HCDosVlv_rPs,HCIMon_stPurgOn,HCIMon_stRgnReq,HCIMon_stSysTst,HCIPOD_tiTotOpHrs,HCIPOD_stDFCEvln,UDC_dmRdcAgAct,SCR_tUCatUsT,SCR_tUCatDsT,ASMod_dmNOxEG,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRMod_rNO2NOx,SCRMod_etaEst,SCRFBC_facNOxCtl,SCRAd_stStMAdv,UDC_mRdcAgDosQnt,SCRAd_facQtyAdap,CoSCR_st,CoSCR_stSub,SCR_pUPmpP,SCR_rUTnkLvl,SCR_tUTnkT,UDosVlv_rPs,UPmpMot_rPs,URevVlv_stPs,DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6]
RBCD025022,2017-02-23 14:46:01.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,33.46,29.96,0.00,32.00,0.00,0.00,0.00,0.00,24.16,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.36,29.96,0.00,53.96,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:05.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.50,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,33.46,29.96,0.00,32.00,0.00,0.00,0.00,0.00,24.06,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.36,30.06,0.00,53.86,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.26,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:09.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.25,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,33.36,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.96,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.46,29.96,0.00,53.76,644.96,1.00,1013.00,1264.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:13.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,33.36,29.86,0.00,32.00,0.00,0.00,0.00,0.00,23.96,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.36,29.96,0.00,53.66,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:17.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.25,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,33.36,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.86,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,53.56,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:21.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.50,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.36,30.06,0.00,32.00,0.00,0.00,0.00,0.00,23.76,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.36,30.06,0.00,53.56,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,16.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:25.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,-0.65,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.26,30.06,0.00,32.00,0.00,0.00,0.00,0.00,23.66,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,30.06,0.00,53.46,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,18.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:29.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.75,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.56,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,53.36,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:33.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.46,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,30.06,0.00,53.26,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,26.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:37.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.75,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.46,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,53.16,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,27.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:41.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.75,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1502.00,2.00,1048577.00,33.26,29.86,0.00,32.00,0.00,0.00,0.00,0.00,23.36,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,53.16,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:45.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.25,0.00,-0.65,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,33.26,29.86,0.00,32.00,0.00,0.00,0.00,0.00,23.26,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,53.06,644.96,1.00,1013.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,17.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:49.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.50,0.00,-0.65,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.16,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,30.06,0.00,52.96,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:53.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.25,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.16,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,52.86,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:46:57.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.50,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1497.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,23.06,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,30.06,0.00,52.86,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:01.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1500.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.96,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,52.76,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:05.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,33.16,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.86,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,30.06,0.00,52.66,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:09.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.50,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1500.00,2.00,1048577.00,33.16,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.76,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.16,29.96,0.00,52.56,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:13.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.75,0.00,-0.65,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1492.00,2.00,1048577.00,33.16,30.06,0.00,32.00,0.00,0.00,0.00,0.00,22.76,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,52.56,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:17.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.25,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.66,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,52.46,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:21.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.50,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1499.00,2.00,1048577.00,33.16,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.56,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.86,0.00,52.36,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:25.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.25,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.16,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.46,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.16,29.96,0.00,52.26,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:29.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.50,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,33.26,30.06,0.00,32.00,0.00,0.00,0.00,0.00,22.46,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,30.06,0.00,52.26,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,19.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:33.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.25,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1499.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.36,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,52.16,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:37.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.75,0.00,-0.49,5.46,1007.00,1007.00,5.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,33.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.26,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,30.06,0.00,52.06,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:41.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,-0.49,5.46,1007.00,1007.00,5.06,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1491.00,2.00,1048577.00,33.16,30.06,0.00,32.00,0.00,0.00,0.00,0.00,22.26,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.16,29.96,0.00,51.96,644.96,1.00,1012.00,1265.00,3.66,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:45.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.25,0.00,-0.49,5.46,1007.00,1007.00,5.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1496.00,2.00,1048577.00,33.16,30.06,0.00,32.00,0.00,0.00,0.00,0.00,22.16,30.06,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.26,29.96,0.00,51.96,644.96,1.00,1012.00,1265.00,3.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:49.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.75,0.00,-0.34,5.46,1007.00,1007.00,5.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1491.00,2.00,1048577.00,33.16,29.96,0.00,32.00,0.00,0.00,0.00,0.00,22.06,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.16,29.96,0.00,51.86,644.96,1.00,1012.00,1265.00,3.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,19.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:47:53.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.50,0.00,-0.65,5.46,1007.00,1007.00,5.16,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,33.16,29.96,0.00,32.00,0.00,0.00,0.00,0.00,21.96,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,33.16,30.06,0.00,51.76,644.96,1.00,1012.00,1266.00,3.76,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,10.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
