Device Info,Time,Longitude,Latitude,IMEI,EnvT_t,EngDa_tiEngOn,GlbDa_lTotDst,FlSys_dvolFlCons,FBR_qArr_[0],FBR_qArr_[1],FBR_qArr_[2],FBR_qArr_[3],FBR_qArr_[4],FBR_qArr_[5],DIUMPR_rValRatMin_[7],AFS_dm,AirCtl_mActVal_mp,EGRVlv_rAct,Air_tCACDs,Air_pIntkVUs,PCR_pActVal_mp,CEngDsT_t,APP_rFlt_mp,Epm_nEng,VehV_v,InjCtl_qSetUnBal,TCD_tqPahSet_f,CoETS_stCurrLimActive,Rail_pSetPoint,RailP_pFlt,MeUn_iActFlt,PRV_st,CoEOM_stOpModeAct,Exh_tOxiCatUs,Exh_tPFltUs,ETCtl_dmFuOpnLop,ETCtl_st,ETCtl_dmFuStFdbk,ETCtl_tObsvrCor,DPM_rSV,HCIMon_dqAct,ETCtl_tAdpnCatDs,ETCtl_tOutrDes,PFltPOp_stEngPOp,ASMod_dmSotEngNrm2_mp,ASMod_dmSotEngNrm_mp,PFltLd_dmSotSimRgnNO2_mp,PFltLd_dmSotSimRgnThr_mp,PFltLd_dmSotSim,PFltLd_mSotSim,PFltLd_mSot,ASMod_dmEGFld_[0],EGRClg_etaCalc_mp,CAClg_etaCalcB2_mp,Exh_pFltPPFltDiff,Exh_iPPDsIDEFild,ChrSet_facDynDetnBoostP_mp,ChrSet_facPrioLamO2Wght_mp,InjCrv_phiMI1Des,Exh_tAdapTOxiCatUs,Exh_tAdapTPFltUs,HCICtl_stInjOn,ETCtl_tBrickLstMdl_mp,PFlt_tOutrDes,CoHCI_st,HCIMon_pAbsHDVDsP,HCIMon_pAbsHDVUsP,DPM_tFltHDVUsT,HCDosVlv_rPs,HCIMon_stPurgOn,HCIMon_stRgnReq,HCIMon_stSysTst,HCIPOD_tiTotOpHrs,HCIPOD_stDFCEvln,UDC_dmRdcAgAct,SCR_tUCatUsT,SCR_tUCatDsT,ASMod_dmNOxEG,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRMod_rNO2NOx,SCRMod_etaEst,SCRFBC_facNOxCtl,SCRAd_stStMAdv,UDC_mRdcAgDosQnt,SCRAd_facQtyAdap,CoSCR_st,CoSCR_stSub,SCR_pUPmpP,SCR_rUTnkLvl,SCR_tUTnkT,UDosVlv_rPs,UPmpMot_rPs,URevVlv_stPs,DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6]
RBCD025015,2017-02-23 14:39:45.0,0.0,0.0,864049025991557,4.96,719935.00,9348402.00,2.16,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.50,1430.00,98.85,6.66,972.00,988.00,37.56,0.00,551.50,0.00,18.18,208.20,0.00,427200.00,426800.00,1453.00,2.00,1048577.00,93.86,98.06,0.00,32.00,0.00,0.00,0.00,0.00,89.66,98.06,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.50,1.01,-0.75,1.00,0.00,0.00,0.00,2.79,93.86,97.96,0.00,109.56,644.86,1.00,1087.00,6045.00,8.36,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,90.16,47.36,3.20,3076.00,113.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:49.0,0.0,0.0,864049025991557,4.96,719939.00,9348402.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.75,1434.00,98.85,6.66,972.00,989.00,37.66,0.00,550.00,0.00,18.60,210.10,0.00,429200.00,431600.00,1453.00,2.00,1048577.00,93.76,97.16,0.00,32.00,0.00,0.00,0.00,0.00,89.36,97.06,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,144.75,1.01,-0.73,0.00,0.00,0.00,0.00,2.79,93.76,96.96,0.00,109.36,644.86,1.00,1088.00,6076.00,8.36,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,90.36,47.36,3.30,3076.00,114.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:53.0,0.0,0.0,864049025991557,5.06,719943.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.50,1429.00,98.71,6.66,971.00,988.00,37.66,0.00,551.00,0.00,18.80,213.60,0.00,428200.00,431600.00,1453.00,2.00,1048577.00,93.26,96.66,0.00,32.00,0.00,0.00,0.00,0.00,89.06,96.56,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,142.25,1.01,-0.73,1.00,0.00,0.00,0.00,2.79,93.26,96.46,0.00,109.06,644.96,1.00,1087.00,6112.00,8.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,90.66,47.36,3.40,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:57.0,0.0,0.0,864049025991557,4.96,719947.00,9348402.00,2.16,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.75,1432.50,98.85,6.66,972.00,989.00,37.76,0.00,551.00,0.00,18.42,208.80,0.00,428600.00,431600.00,1453.00,2.00,1048577.00,92.76,96.06,0.00,32.00,0.00,0.00,0.00,0.00,88.66,96.06,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,144.50,1.01,-0.73,0.00,0.00,0.00,0.00,2.79,92.66,96.06,0.00,108.76,644.96,1.00,1089.00,6153.00,8.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,90.96,47.46,3.40,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:01.0,0.0,0.0,864049025991557,4.96,719951.00,9348402.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.75,1431.50,98.71,6.76,972.00,989.00,37.76,0.00,550.00,0.00,18.90,210.80,0.00,428000.00,421800.00,1453.00,2.00,1048577.00,92.56,96.06,0.00,32.00,0.00,0.00,0.00,0.00,88.36,95.96,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,144.50,1.01,-0.73,0.00,0.00,0.00,0.00,2.77,92.56,96.06,0.00,108.46,644.86,1.00,1088.00,6190.00,8.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.16,47.46,3.40,3076.00,114.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:05.0,0.0,0.0,864049025991557,4.96,719955.00,9348402.00,2.31,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.75,1430.00,98.85,6.76,973.00,989.00,37.76,0.00,549.00,0.00,19.58,220.60,0.00,428800.00,434200.00,1452.00,2.00,1048577.00,92.46,95.66,0.00,32.00,0.00,0.00,0.00,0.00,88.16,95.66,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,142.25,1.01,-0.73,1.00,0.00,0.00,0.00,2.79,92.46,95.56,0.00,108.26,644.96,1.00,1089.00,6220.00,8.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.36,47.46,3.50,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:09.0,0.0,0.0,864049025991557,4.96,719959.00,9348402.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.50,1426.50,98.85,6.76,972.00,988.00,37.86,0.00,550.00,0.00,19.30,218.90,0.00,429000.00,424400.00,1453.00,2.00,1048577.00,92.36,94.86,0.00,32.00,0.00,0.00,0.00,0.00,87.86,94.76,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,142.50,1.01,-0.70,0.00,0.00,0.00,0.00,2.79,92.16,94.76,0.00,108.06,644.96,1.00,1089.00,6256.00,8.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.46,47.46,3.50,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:13.0,0.0,0.0,864049025991557,5.06,719963.00,9348402.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.25,1426.50,98.71,6.66,972.00,990.00,37.86,0.00,551.50,0.00,19.06,216.00,0.00,428600.00,426800.00,1452.00,2.00,1048577.00,91.96,94.36,0.00,32.00,0.00,0.00,0.00,0.00,87.56,94.36,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,144.50,1.01,-0.70,1.00,0.00,0.00,0.00,2.77,91.96,94.26,0.00,107.76,644.86,1.00,1091.00,6299.00,8.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.56,47.56,3.50,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:17.0,0.0,0.0,864049025991557,4.96,719967.00,9348402.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.75,1429.00,98.85,6.66,972.00,989.00,37.96,0.00,549.00,0.00,19.52,220.10,0.00,428800.00,429200.00,1452.00,2.00,1048577.00,91.86,94.16,0.00,32.00,0.00,0.00,0.00,0.00,87.26,94.06,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,144.25,1.01,-0.68,0.00,0.00,0.00,0.00,2.79,91.86,94.06,0.00,107.56,644.96,1.00,1090.00,6333.00,8.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.56,47.56,3.40,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:21.0,0.0,0.0,864049025991557,4.96,719971.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.75,1420.00,98.85,6.66,972.00,989.00,37.96,0.00,549.50,0.00,19.32,216.20,0.00,428600.00,424400.00,1452.00,2.00,1048577.00,91.86,93.86,0.00,32.00,0.00,0.00,0.00,0.00,87.06,93.86,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,142.50,1.01,-0.68,1.00,0.00,0.00,0.00,2.77,91.86,93.96,0.00,107.26,644.96,1.00,1089.00,6371.00,8.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.66,47.56,3.50,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:25.0,0.0,0.0,864049025991557,4.96,719975.00,9348402.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.25,1426.50,98.71,6.76,975.00,989.00,37.96,0.00,549.50,0.00,19.34,217.70,0.00,429200.00,434200.00,1453.00,2.00,1048577.00,91.76,93.76,0.00,32.00,0.00,0.00,0.00,0.00,86.76,93.86,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.50,1.01,-0.68,1.00,0.00,0.00,0.00,2.79,91.86,93.66,0.00,107.06,644.96,1.00,1091.00,6408.00,8.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.66,47.66,3.50,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:29.0,0.0,0.0,864049025991557,5.06,719978.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.25,1426.50,98.85,6.76,973.00,989.00,38.06,0.00,549.50,0.00,19.30,217.50,0.00,428600.00,426800.00,1453.00,2.00,1048577.00,91.86,93.66,0.00,32.00,0.00,0.00,0.00,0.00,86.56,93.56,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.50,1.01,-0.65,0.00,0.00,0.00,0.00,2.79,91.86,93.26,0.00,106.86,644.96,1.00,1089.00,6440.00,8.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.76,47.66,3.40,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:33.0,0.0,0.0,864049025991557,4.96,719983.00,9348402.00,2.31,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.75,1418.50,98.71,6.76,972.00,989.00,38.06,0.00,550.00,0.00,19.34,218.50,0.00,428600.00,426800.00,1453.00,2.00,1048577.00,91.76,92.56,0.00,32.00,0.00,0.00,0.00,0.00,86.26,92.56,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.75,1.01,-0.65,0.00,0.00,0.00,0.00,2.79,91.86,92.46,0.00,106.56,644.96,1.00,1090.00,6486.00,8.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.76,47.76,3.40,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:37.0,0.0,0.0,864049025991557,4.96,719987.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.00,1424.00,98.85,6.76,971.00,988.00,38.06,0.00,549.50,0.00,19.36,218.10,0.00,429000.00,429200.00,1453.00,2.00,1048577.00,91.76,92.16,0.00,32.00,0.00,0.00,0.00,0.00,85.96,92.16,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.25,1.01,-0.65,1.00,0.00,0.00,0.00,2.79,91.76,92.16,0.00,106.36,644.86,1.00,1089.00,6523.00,8.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.86,47.76,3.40,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:41.0,0.0,0.0,864049025991557,4.96,719991.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.75,1424.00,98.85,6.76,973.00,989.00,38.16,0.00,549.50,0.00,19.46,215.30,0.00,430000.00,431600.00,1453.00,2.00,1048577.00,91.76,91.86,0.00,32.00,0.00,0.00,0.00,0.00,85.76,91.86,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.25,1.01,-0.65,0.00,0.00,0.00,0.00,2.79,91.46,91.86,0.00,106.16,644.96,1.00,1092.00,6559.00,8.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.86,47.86,3.40,3076.00,114.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,35.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:45.0,0.0,0.0,864049025991557,4.96,719995.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.25,1425.00,98.85,6.76,971.00,988.00,38.16,0.00,550.00,0.00,18.84,213.60,0.00,428200.00,429200.00,1453.00,2.00,1048577.00,91.66,91.76,0.00,32.00,0.00,0.00,0.00,0.00,85.46,91.86,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,141.75,1.01,-0.68,1.00,0.00,0.00,0.00,2.79,91.56,91.86,0.00,105.96,644.96,1.00,1089.00,6592.00,8.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,91.96,47.96,3.40,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:49.0,0.0,0.0,864049025991557,5.06,719999.00,9348402.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.50,1419.00,98.85,6.66,974.00,990.00,38.16,0.00,549.50,0.00,19.22,215.40,0.00,428400.00,431600.00,1453.00,2.00,1048577.00,91.16,91.76,0.00,32.00,0.00,0.00,0.00,0.00,85.16,91.76,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.00,1.01,-0.66,1.00,0.00,0.00,0.00,2.77,90.96,91.86,0.00,105.66,644.86,1.00,1092.00,6640.00,8.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.06,48.26,3.40,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:53.0,0.0,0.0,864049025991557,5.06,720003.00,9348402.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1416.50,98.85,6.66,972.00,989.00,38.26,0.00,549.00,0.00,19.14,216.60,0.00,428000.00,426800.00,1454.00,2.00,1048577.00,90.66,91.56,0.00,32.00,0.00,0.00,0.00,0.00,84.96,91.46,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.00,1.01,-0.66,1.00,0.00,0.00,0.00,2.79,90.66,91.46,0.00,105.46,644.96,1.00,1090.00,6673.00,8.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.16,48.56,3.30,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,48.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:40:57.0,0.0,0.0,864049025991557,5.06,720007.00,9348402.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.50,1417.50,98.85,6.66,972.00,988.00,38.36,0.00,549.00,0.00,19.02,215.30,0.00,428000.00,426800.00,1453.00,2.00,1048577.00,90.46,91.06,0.00,32.00,0.00,0.00,0.00,0.00,84.76,90.96,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,142.00,1.01,-0.66,1.00,0.00,0.00,0.00,2.77,90.46,90.86,0.00,105.36,644.86,1.00,1090.00,6706.00,8.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.36,48.86,3.30,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,30.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:01.0,0.0,0.0,864049025991557,5.06,720011.00,9348402.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.75,1418.50,98.85,6.66,974.00,990.00,38.36,0.00,549.00,0.00,19.08,213.50,0.00,428000.00,434200.00,1453.00,2.00,1048577.00,90.36,90.56,0.00,32.00,0.00,0.00,0.00,0.00,84.56,90.56,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.75,1.01,-0.65,1.00,0.00,0.00,0.00,2.79,90.36,90.36,0.00,105.16,644.86,1.00,1092.00,6742.00,8.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.46,49.06,3.40,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,52.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:05.0,0.0,0.0,864049025991557,5.06,720015.00,9348402.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1415.00,98.85,6.66,971.00,989.00,38.36,0.00,550.00,0.00,18.98,210.50,0.00,428000.00,429200.00,1453.00,2.00,1048577.00,90.26,90.16,0.00,32.00,0.00,0.00,0.00,0.00,84.26,90.16,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,141.00,1.01,-0.65,1.00,0.00,0.00,0.00,2.77,90.26,90.06,0.00,104.86,644.96,1.00,1094.00,6782.00,8.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.66,49.36,3.30,3076.00,114.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,42.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:09.0,0.0,0.0,864049025991557,4.96,720019.00,9348402.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1416.50,98.85,6.76,973.00,990.00,38.46,0.00,550.00,0.00,18.88,211.90,0.00,428000.00,421800.00,1454.00,2.00,1048577.00,89.96,89.86,0.00,32.00,0.00,0.00,0.00,0.00,84.06,89.96,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.00,1.01,-0.65,1.00,0.00,0.00,0.00,2.77,89.86,89.86,0.00,104.66,644.86,1.00,1093.00,6815.00,8.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,92.86,49.76,3.30,3076.00,114.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,48.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:13.0,0.0,0.0,864049025991557,5.06,720023.00,9348402.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.25,1416.50,98.85,6.76,972.00,989.00,38.46,0.00,549.50,0.00,18.74,213.00,0.00,427800.00,426800.00,1453.00,2.00,1048577.00,89.96,89.86,0.00,32.00,0.00,0.00,0.00,0.00,83.86,89.86,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,142.75,1.01,-0.66,1.00,0.00,0.00,0.00,2.79,89.96,89.86,0.00,104.56,644.86,1.00,1092.00,6847.00,9.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.06,50.36,3.30,3076.00,114.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:17.0,0.0,0.0,864049025991557,5.06,720027.00,9348402.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.50,1417.50,98.71,6.66,972.00,988.00,38.46,0.00,549.50,0.00,18.74,210.30,0.00,428200.00,421800.00,1454.00,2.00,1048577.00,89.86,89.86,0.00,32.00,0.00,0.00,0.00,0.00,83.66,89.86,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,142.25,1.01,-0.65,1.00,0.00,0.00,0.00,2.77,89.86,89.76,0.00,104.36,644.96,1.00,1096.00,6881.00,9.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.16,50.76,3.30,3076.00,113.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,45.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:21.0,0.0,0.0,864049025991557,5.06,720030.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.00,1414.00,98.71,6.76,973.00,988.00,38.56,0.00,550.50,0.00,18.80,209.40,0.00,428400.00,429200.00,1453.00,2.00,1048577.00,89.86,89.76,0.00,32.00,0.00,0.00,0.00,0.00,83.46,89.76,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,140.50,1.01,-0.65,0.00,0.00,0.00,0.00,2.77,89.86,89.76,0.00,104.26,644.96,1.00,1094.00,6910.00,9.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.36,51.26,3.30,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,37.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:25.0,0.0,0.0,864049025991557,5.06,720035.00,9348402.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,8.00,139.50,1405.00,98.85,6.76,973.00,988.00,38.56,0.00,550.00,0.00,19.08,215.20,0.00,428400.00,429200.00,1453.00,2.00,1048577.00,89.86,89.46,0.00,32.00,0.00,0.00,0.00,0.00,83.26,89.36,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.25,1.01,-0.65,0.00,0.00,0.00,0.00,2.77,89.86,89.36,0.00,104.06,644.96,1.00,1097.00,6954.00,9.16,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.46,52.16,3.40,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,37.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:29.0,0.0,0.0,864049025991557,5.06,720039.00,9348402.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.50,1419.00,98.71,6.76,972.00,989.00,38.56,0.00,549.50,0.00,19.24,215.10,0.00,429400.00,431600.00,1452.00,2.00,1048577.00,89.76,88.96,0.00,32.00,0.00,0.00,0.00,0.00,83.16,88.96,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.25,1.01,-0.63,0.00,0.00,0.00,0.00,2.77,89.76,88.76,0.00,103.86,644.96,1.00,1095.00,6987.00,9.16,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.56,52.76,3.40,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:33.0,0.0,0.0,864049025991557,5.06,720043.00,9348402.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.00,1416.50,98.85,6.76,973.00,989.00,38.66,0.00,550.50,0.00,18.88,215.10,0.00,428400.00,429200.00,1453.00,2.00,1048577.00,89.76,88.56,0.00,32.00,0.00,0.00,0.00,0.00,82.96,88.56,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,141.25,1.01,-0.63,1.00,0.00,0.00,0.00,2.79,89.76,88.46,0.00,103.76,644.86,1.00,1095.00,7022.00,9.16,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.66,53.56,3.40,3076.00,115.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,25.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:41:37.0,0.0,0.0,864049025991557,5.06,720047.00,9348402.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,8.00,140.00,1412.50,98.85,6.76,973.00,988.00,38.76,0.00,549.50,0.00,19.26,217.20,0.00,429400.00,431600.00,1453.00,2.00,1048577.00,89.86,88.36,0.00,32.00,0.00,0.00,0.00,0.00,82.76,88.36,5.00,0.09,0.09,0.00,0.00,0.09,6.95,6.95,142.25,1.01,-0.63,0.00,0.00,0.00,0.00,2.79,89.66,88.16,0.00,103.56,644.96,1.00,1097.00,7052.00,9.26,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,93.66,54.36,3.40,3076.00,117.00,0.25,0.23,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
